BarCode,Itm_Cd,Itm_Name,Itm_Retail_Price_Tax
3499320003605,18389,"DIFFERIN 0.1% CREAM, 30G",25.800
18404,18404,"STRAIGHT STYLE MASK BAY LEAVES, 1000 ML",36.750
18410,18410,"DENTONIC T.POWDER SMOKER, 55G  26103",10.500
328815,18410,"DENTONIC T.POWDER SMOKER, 55G  26103",10.500
899432000036,18410,"DENTONIC T.POWDER SMOKER, 55G  26103",10.500
18411,18411,"DENTONIC T.POWDER SENSTIVE SMOKER, 55G  26104",4.200
310468,25528,"RIABROXOL 30MG TAB, 20's",7.100
322447,25528,"RIABROXOL 30MG TAB, 20's",7.100
6281080003028,25528,"RIABROXOL 30MG TAB, 20's",7.100
25534,25534,"OLAY WHITE RADIANCE SKIN WHITENING ESSENCE CREAM, ",35.700
25536,25536,"OLAY WHITE RADIANCE CRYSTAL CLEAR LOTION, 75 ML",35.910
25548,25548,"LEVIAN COLLAGEN CREAM SPF-15, 50ML  102",152.250
6287002990001,25548,"LEVIAN COLLAGEN CREAM SPF-15, 50ML  102",152.250
25552,25552,BABY JOY SAVING PACK SMALL 6X26,12.600
25560,25560,"LAMIFEN CREAM, 15 GM",15.000
325435,25560,"LAMIFEN CREAM, 15 GM",15.000
325534,25560,"LAMIFEN CREAM, 15 GM",15.000
6281268025323,25560,"LAMIFEN CREAM, 15 GM",15.000
25576,25576,"WOW WIPES GARDINIA PERFUME SACH, 12's",6.300
25605,25605,"DABUR ANTI-DANDRUFF  HAIR CREAM, 210 GM  122",11.670
321859,25605,"DABUR ANTI-DANDRUFF  HAIR CREAM, 210 GM  122",11.670
5022496001755,25605,"DABUR ANTI-DANDRUFF  HAIR CREAM, 210 GM  122",11.670
083800004508,25613,AVOCAD&MINT PAB FACE FOOD,6.300
25613,25613,AVOCAD&MINT PAB FACE FOOD,6.300
25615,25615,CUCUMBER AND APPLE DOUBLE SACHER CHA,6.300
25620,25620,"MUM ROLL ON COOL 24 HOUR FOR MEN, 50 ML",11.550
25625,25625,OMRON B/P MONITOR M6 UPPER ARM 7001E(7211-E)253155,380.000
4015672101920,25625,OMRON B/P MONITOR M6 UPPER ARM 7001E(7211-E)253155,380.000
4015672104549,25625,OMRON B/P MONITOR M6 UPPER ARM 7001E(7211-E)253155,380.000
25627,25627,"ROC ENYDRIAL DERMO CLEANSG LOT, 200ML 31648",67.200
25636,25636,"ROC PURIF-AC BLEMISH COR EMULSION, 40ML 31669",89.250
3574660179088,25636,"ROC PURIF-AC BLEMISH COR EMULSION, 40ML 31669",89.250
320760,25645,"CENTURY 2000 TAB, 60 'S",33.000
25645,25645,"CENTURY 2000 TAB, 60 'S",33.000
766961006481,25645,"CENTURY 2000 TAB, 60 'S",33.000
324896,25646,"PROSTAR CAP, 30's",29.000
25646,25646,"PROSTAR CAP, 30's",29.000
766961001929,25646,"PROSTAR CAP, 30's",29.000
25652,25652,REXSOL VITAMIN C-10 CREAM,168.000
795720126450,25652,REXSOL VITAMIN C-10 CREAM,168.000
25662,25662,"GILLETTE M3 POWER MACH3 BLADES, 2's 32600",33.370
3014260324834,25662,"GILLETTE M3 POWER MACH3 BLADES, 2's 32600",33.370
25667,25667,GERBER DECOR PLST NURSER W/RUBER NIP-9,14.700
25676,25676,GERBER SUZY'S ZOO COOL RING SOOTHER,15.750
25682,25682,BIGEN MEN'S SPEEDY COLOUR 103 DARK BROWN,37.800
4987205937033,25682,BIGEN MEN'S SPEEDY COLOUR 103 DARK BROWN,37.800
25688,25688,"COLGATE FRESH CONFIDENCE YELLOW TOOTH PASTE, 125 M",7.350
25693,25693,"LADY SPEED STICK  DRY POWDER FRESH, 1.4 OZ",14.700
022200962995,25694,LADY SPEED STICK INVISI-DRY SHOWER FRESH1.4 50002,16.800
22200962995,25694,LADY SPEED STICK INVISI-DRY SHOWER FRESH1.4 50002,16.800
25694,25694,LADY SPEED STICK INVISI-DRY SHOWER FRESH1.4 50002,16.800
022200960519,25696," LADY SPEED STICK ORCHARD BLSOOM, 65.2GM  50199 ",23.450
05996175232757,25696," LADY SPEED STICK ORCHARD BLSOOM, 65.2GM  50199 ",23.450
22200960519,25696," LADY SPEED STICK ORCHARD BLSOOM, 65.2GM  50199 ",23.450
25696,25696," LADY SPEED STICK ORCHARD BLSOOM, 65.2GM  50199 ",23.450
5996175232757,25696," LADY SPEED STICK ORCHARD BLSOOM, 65.2GM  50199 ",23.450
25702,25702,"LADY SPEED STICK PETAL SOFT ROLL ON, 50 ML",10.500
25704,25704,"LADY SPEED-STICK ROLL ON FRUITY SPLASH, 50ML",11.550
7509546045504,25704,"LADY SPEED-STICK ROLL ON FRUITY SPLASH, 50ML",11.550
022200966061,25709,"SPEED STK24/7 FRESH RUSH, 2.7OZ",24.150
25709,25709,"SPEED STK24/7 FRESH RUSH, 2.7OZ",24.150
022200966078,25710,"SPEED STK24/7 COOL FUSION, 2.7OZ  50039",24.150
25710,25710,"SPEED STK24/7 COOL FUSION, 2.7OZ  50039",24.150
25712,25712,ENERGIZER E91 BP4 AA SIZE MAX/GAL 130,15.750
25717,25717,ENERGIZER 522 BP1 9V MAX/GLX 136,14.700
25727,25727,"SCHICK EXTRA II  REGULAR 130, 24's",3.150
25762,25762,HAND SANITIZER 59 ML,6.300
25793,25793,"DENTONIC ULTRA.W GEL LEMON MINT, 140G",8.400
899432000159,25793,"DENTONIC ULTRA.W GEL LEMON MINT, 140G",8.400
25795,25795,"DENTONIC ULT.W GEL EUCALYPTUS MINT, 140G",8.400
899432000142,25795,"DENTONIC ULT.W GEL EUCALYPTUS MINT, 140G",8.400
25800,25800,"SENSIAL PROTECTIVE CREAM, 40ML 112(119)",120.750
25325,25325,NUK SUMMERTIME SILICON SOOTHER,9.450
25330,25330,NUK THIN LIQUIDS VANTE TEAT LATEX ORTHODONTIC SHAPE 10.701.002,9.450
25337,25337,NUK STARTER CUP MAGIC 10.255.038,35.700
25345,25345,NUK THICKER FEEDS VENTED TEAT LATEX ORTHODONTIC 10.713.118,6.300
25353,25353,"HALTER BONBONS COLA CITRO, 40G",6.300
25360,25360,"J&J BABY SOFT EXTRA CARE, 250ML",11.550
25370,25370,"MOONY FIRST CLASS, NEW BORN PROMOTION 6X28",15.750
25381,25381,"MAKIDA ANKLE SUPPORT LONG SANO 140, SMALL",27.000
25383,25383,"MAKIDA ANKLE SUPPORT LONG SANO 140, LARGE",27.000
331443,25388,"ABSORBENT COTTON BANDAGE 10 CM, 100017",3.000
25388,25388,"ABSORBENT COTTON BANDAGE 10 CM, 100017",3.000
25395,25395,"STANDARD WOOL BALLS, 50'S",3.000
25397,25397,DUAL HEAD STETHOSCOPE PD 16 DSA,31.500
317536,25430,"CASTOR OIL STRAWBERY FLAVOUR, 60 ML  6000207",7.350
25430,25430,"CASTOR OIL STRAWBERY FLAVOUR, 60 ML  6000207",7.350
25433,25433,"MAKIDA CALF COMPRESSION SUPPORT SCAO 140, LARGE",24.000
25440,25440,ONE NIGHT MULTICOLOUR HAIR GLITTER,11.550
83800014002,25440,ONE NIGHT MULTICOLOUR HAIR GLITTER,11.550
25441,25441,VOLUME MIRACLE COND WILD STRAWBERY 602,6.300
83800006021,25441,VOLUME MIRACLE COND WILD STRAWBERY 602,6.300
25447,25447,"DETTOL SOAP ACTIVE, 70G 40560",5.040
6001106116385,25447,"DETTOL SOAP ACTIVE, 70G 40560",5.040
051131669895,25458,"NEXCARE 3M ACTIVE STRIPS TATTO ASS. 593, 20 'S",20.000
25458,25458,"NEXCARE 3M ACTIVE STRIPS TATTO ASS. 593, 20 'S",20.000
333575,25465,"PEPTAZOL 15 MG CAP, 14 'S",25.550
319642,25465,"PEPTAZOL 15 MG CAP, 14 'S",25.550
25465,25465,"PEPTAZOL 15 MG CAP, 14 'S",25.550
6281086001974,25465,"PEPTAZOL 15 MG CAP, 14 'S",25.550
25475,25475,HUGGIES MED STEPS 3X39 ECONOMY PK TIER-3,24.150
333100,25480,"MOBIC 7.5 MG TAB, 30 'S",27.000
25480,25480,"MOBIC 7.5 MG TAB, 30 'S",27.000
3704336040149,25480,"MOBIC 7.5 MG TAB, 30 'S",27.000
25509,25509,"SAHHA RICE WITH MILK CEREAL, 400GM",19.950
6253002802217,25509,"SAHHA RICE WITH MILK CEREAL, 400GM",19.950
310258,25514,"ATACHE DESPIGMEN PLUS D ANTI SPOT CREAM, 20 GM",63.000
25514,25514,"ATACHE DESPIGMEN PLUS D ANTI SPOT CREAM, 20 GM",63.000
25520,25520,"ANTIOXIDANT CAP, 30 'S",99.750
25533,25533,"OLAY WHITE RADIANCE TREATMENT FACE MASK, 5 'S",35.700
25539,25539,"OLAY WHITE RADIANCE UV DAY LIGHT CREAM, 50 GM",35.700
331735,25540,"OLAY REGENERIST REPLENSHING REG.CRM,50ML 2112-1040",79.100
5011321373013,25540,"OLAY REGENERIST REPLENSHING REG.CRM,50ML 2112-1040",79.100
25540,25540,"OLAY REGENERIST REPLENSHING REG.CRM,50ML 2112-1040",79.100
25553,25553,BABY JOY SAVING PACK JUNIOR 6X14,12.600
330453,25561,"LEVEMIR FLEXPEN 3 ML DISPOSABLE PENS, 5 'S",276.350
316772,25561,"LEVEMIR FLEXPEN 3 ML DISPOSABLE PENS, 5 'S",276.350
325387,25561,"LEVEMIR FLEXPEN 3 ML DISPOSABLE PENS, 5 'S",276.350
25561,25561,"LEVEMIR FLEXPEN 3 ML DISPOSABLE PENS, 5 'S",276.350
331468,25597,BIGEN SPEEDY HAIR COLOUR 883 DARK BROWN,37.800
25597,25597,BIGEN SPEEDY HAIR COLOUR 883 DARK BROWN,37.800
4987205000164,25597,BIGEN SPEEDY HAIR COLOUR 883 DARK BROWN,37.800
330546,25599,"EPIRAZOLE 20MG CAP, 14's",19.450
314401,25599,"EPIRAZOLE 20MG CAP, 14's",19.450
321474,25599,"EPIRAZOLE 20MG CAP, 14's",19.450
25599,25599,"EPIRAZOLE 20MG CAP, 14's",19.450
6221032131577,25599,"EPIRAZOLE 20MG CAP, 14's",19.450
316962,25604,"DABUR ANTI-DANDRUFF HAIR CREAM, 140 GM 112",7.000
321858,25604,"DABUR ANTI-DANDRUFF HAIR CREAM, 140 GM 112",7.000
25604,25604,"DABUR ANTI-DANDRUFF HAIR CREAM, 140 GM 112",7.000
5022496100113,25604,"DABUR ANTI-DANDRUFF HAIR CREAM, 140 GM 112",7.000
25606,25606,"DABUR SOAP NEEM(UAE), 125G",3.150
291721,25614,"KIWI AND VITAMIN PEEL OFF FACE FOOD,  FACE MASK",6.300
25614,25614,"KIWI AND VITAMIN PEEL OFF FACE FOOD,  FACE MASK",6.300
25624,25624,OMRON BLOOD PRESSURE MONITOR R6 HEM-6000-E,400.000
4015672101944,25624,OMRON BLOOD PRESSURE MONITOR R6 HEM-6000-E,400.000
326947,25626,"ROC ENYDRIAL HAND CREAM, 50ML 31647",50.400
25626,25626,"ROC ENYDRIAL HAND CREAM, 50ML 31647",50.400
3574660032291,25626,"ROC ENYDRIAL HAND CREAM, 50ML 31647",50.400
331493,25637,"ROC PURIF-AC SOOTHING REPER, 40ML 31670",85.050
25637,25637,"ROC PURIF-AC SOOTHING REPER, 40ML 31670",85.050
3574660179125,25637,"ROC PURIF-AC SOOTHING REPER, 40ML 31670",85.050
25651,25651,REXSOL MULTI-ACTION 10 AHA CREAM 120ML 1020,147.000
795720126320,25651,REXSOL MULTI-ACTION 10 AHA CREAM 120ML 1020,147.000
25653,25653,"REXSOL ACNE TREATMENT CREAM, 60ML",63.000
795720126207,25653,"REXSOL ACNE TREATMENT CREAM, 60ML",63.000
25655,25655,REXSOL COLLAGEN SERUM,199.500
795720126658,25655,REXSOL COLLAGEN SERUM,199.500
25658,25658,"CITALOGEN 10 MG TAB, 30 'S",54.100
6281080002571,25658,"CITALOGEN 10 MG TAB, 30 'S",54.100
25661,25661,"ZERTAZINE 10MG TAB, 20's",13.150
6281080001062,25661,"ZERTAZINE 10MG TAB, 20's",13.150
25668,25668,GERBER DECOR PLST NURSER W/RUBER NIP-5,13.650
25681,25681,BIGEN MEN'S SPEEDY COLOUR 102 BROWN BLACK,37.800
4987205937026,25681,BIGEN MEN'S SPEEDY COLOUR 102 BROWN BLACK,37.800
333580,25683,"SORTIVA 50MG TAB, 30's",70.900
319645,25683,"SORTIVA 50MG TAB, 30's",70.900
25683,25683,"SORTIVA 50MG TAB, 30's",70.900
6281086002032,25683,"SORTIVA 50MG TAB, 30's",70.900
25685,25685,"COLGATE TP GREAT REGULAR FLAVOUR, 175 ML 20002",10.380
6281001106005,25685,"COLGATE TP GREAT REGULAR FLAVOUR, 175 ML 20002",10.380
25690,25690,"SPEED STICK FRESH95008,  2.7OZ",13.650
022200960526,25697,"LADY SPEED STICK WILD FRESIA, 2.3 OZ  50043",21.000
22200960526,25697,"LADY SPEED STICK WILD FRESIA, 2.3 OZ  50043",21.000
25697,25697,"LADY SPEED STICK WILD FRESIA, 2.3 OZ  50043",21.000
25711,25711,ENERGIZER E91 BP2 AA SIZE MAX/GAL 129,8.400
25718,25718,"COMPLETE REVITALENS(COMFORT) 120ML 93751 ",31.000
5050474103108,25718,"COMPLETE REVITALENS(COMFORT) 120ML 93751 ",31.000
5050474103894,25718,"COMPLETE REVITALENS(COMFORT) 120ML 93751 ",31.000
25728,25728,"SCHICK EXTRA II  SENSITIVE RAZOR 131, 24's",2.100
25735,25735,SCHICK QUATTRO FOR WOMEN,21.000
25736,25736,"SCHICK QUATTRO REFIL WOMEN, 4's",29.400
25746,25746,"LANA INTIMATE PH4.5 GEL, 300ML",26.250
25792,25792,"DENTONIC ULTRA.W GEL PEPPERMINT, 140G",8.400
899432000166,25792,"DENTONIC ULTRA.W GEL PEPPERMINT, 140G",8.400
25794,25794,"DENTONIC ULTRA.W GEL CINNAMON, 140G",8.400
899432000135,25794,"DENTONIC ULTRA.W GEL CINNAMON, 140G",8.400
25802,25802,"SENSIAL CLEANSING EMOLIENT GEL, 200ML  114",124.950
5201048290056,25802,"SENSIAL CLEANSING EMOLIENT GEL, 200ML  114",124.950
279847,25808,"NIDAZOLE 500 MG TAB, 30 'S",11.900
25808,25808,"NIDAZOLE 500 MG TAB, 30 'S",11.900
25809,25809,NIDAZOLE 250MG 30TAB,5.150
322464,25811,SHOEIB 3WAY BUFFER IN PINK 1130,10.500
25811,25811,SHOEIB 3WAY BUFFER IN PINK 1130,10.500
4007445251130,25811,SHOEIB 3WAY BUFFER IN PINK 1130,10.500
331498,25816,SHOEIB 5PCS INSIDE APPLICATOR 701,6.300
25816,25816,SHOEIB 5PCS INSIDE APPLICATOR 701,6.300
4007445257019,25816,SHOEIB 5PCS INSIDE APPLICATOR 701,6.300
25818,25818,SHOEIB POWDER BRUSH IN BLACK 703,18.900
4007445257033,25818,SHOEIB POWDER BRUSH IN BLACK 703,18.900
25821,25821,SHOEIB POWDER BRUSH IN BLACK 706,23.100
325825,25821,SHOEIB POWDER BRUSH IN BLACK 706,23.100
4007445257064,25821,SHOEIB POWDER BRUSH IN BLACK 706,23.100
322483,25825,BIRGIT HAIR COMB IN BLACK 305,9.450
25825,25825,BIRGIT HAIR COMB IN BLACK 305,9.450
4007445203054,25825,BIRGIT HAIR COMB IN BLACK 305,9.450
25826,25826,BIRGIT HAIR COMB IN BLACK 306,9.450
4007445203061,25826,BIRGIT HAIR COMB IN BLACK 306,9.450
319100,25837,WARM PILLOW ELECTRONIC,103.950
25837,25837,WARM PILLOW ELECTRONIC,103.950
25839,25839,"BEESLINE BUST SHAPING CREAM, 115 ML",100.800
25847,25847,KIKO BALLOON SOOTHER,8.400
25849,25849,KIKO NON SPILL TRAINING CUP  12821,27.300
8222251282116,25849,KIKO NON SPILL TRAINING CUP  12821,27.300
25862,25862,HAIR SCISSOR4 H/GOLD CVD- C 33,9.450
25865,25865,HAIR TWEEZER GERMANY GOLD W/CARD 551,10.500
25867,25867,NAIL CLIPPER 777 LARGE STEEL ON CARD 102,8.400
4711791000334,25867,NAIL CLIPPER 777 LARGE STEEL ON CARD 102,8.400
328816,18411,"DENTONIC T.POWDER SENSTIVE SMOKER, 55G  26104",4.200
899432000043,18411,"DENTONIC T.POWDER SENSTIVE SMOKER, 55G  26104",4.200
18424,18424,SENE CAP 45 'S,36.750
3578830110581,18424,SENE CAP 45 'S,36.750
18425,18425,PHYSIOTHERM NASAL SPRAY,51.450
3578830149260,18425,PHYSIOTHERM NASAL SPRAY,51.450
18440,18440,"VASTA 10MG TAB, 30's",77.100
306032,18440,"VASTA 10MG TAB, 30's",77.100
6281102232351,18440,"VASTA 10MG TAB, 30's",77.100
330605,18440,"VASTA 10MG TAB, 30's",77.100
18450,18450,PIGEON BREAST PUMP GLASS MADE 16805/260,68.420
4902508167512,18450,PIGEON BREAST PUMP GLASS MADE 16805/260,68.420
4902508168052,18450,PIGEON BREAST PUMP GLASS MADE 16805/260,68.420
18465,18465,"HERBAL ESSENCES REFRESHING SHAMPOO, 200ML",8.400
18466,18466,"HRBAL ESSENCES CONDITIONER REFRESHING, 400ML",14.700
18468,18468,"HERBAL ESSENCES FINE EXT/BODY SHAMPOO, 200ML",8.400
18477,18477,"PANTENE 2*1 MILKY DAMAGE REPAIR SHAMPOO,200ML 1308",12.040
5410076652068,18477,"PANTENE 2*1 MILKY DAMAGE REPAIR SHAMPOO,200ML 1308",12.040
18482,18482,"HIBISCUS WADI NAHAL TEA BAGS 60G, 30's",13.125
800100300051,18482,"HIBISCUS WADI NAHAL TEA BAGS 60G, 30's",13.125
18483,18483,"BABY HERBAL TEA WADI NAHAL BAGS, 30 'S",17.850
800100300150,18483,"BABY HERBAL TEA WADI NAHAL BAGS, 30 'S",17.850
18484,18484,"CARAWAY TEA 60 GM, 30 BAGS  WADI NAHAL",13.125
332400,18484,"CARAWAY TEA 60 GM, 30 BAGS  WADI NAHAL",13.125
6281112152021,18484,"CARAWAY TEA 60 GM, 30 BAGS  WADI NAHAL",13.125
18485,18485,"TILIA TEA WADI NAHAL  60 GM BAG, 30's",14.700
315850,18485,"TILIA TEA WADI NAHAL  60 GM BAG, 30's",14.700
332418,18485,"TILIA TEA WADI NAHAL  60 GM BAG, 30's",14.700
800100300136,18485,"TILIA TEA WADI NAHAL  60 GM BAG, 30's",14.700
18508,18508,"RELPAX 40 MG TAB, 3's",83.800
18509,18509,"RELPAX 40 MG TAB, 6's",157.200
18514,18514,SUPER BABY 14-25 JUNIOR 4X16 REG,10.500
18516,18516,"ZENIAC LIP FORT CREAM, 30 ML",123.900
18542,18542,"DABUR AMLA EXOTIC OIL, 300 ML",13.650
18543,18543,"DABUR NOURISH&PROTECT REG. HAIR CREAM,140GM 111",9.910
5022496103046,18543,"DABUR NOURISH&PROTECT REG. HAIR CREAM,140GM 111",9.910
18544,18544,"DABUR VATIKA OLIVE HAIR CREAM, 210G 123",11.670
316961,18544,"DABUR VATIKA OLIVE HAIR CREAM, 210G 123",11.670
331329,18544,"DABUR VATIKA OLIVE HAIR CREAM, 210G 123",11.670
6291069207422,18544,"DABUR VATIKA OLIVE HAIR CREAM, 210G 123",11.670
" 8003670569916 ",18571,CHICCO MODO 102 3-12M,26.250
18571,18571,CHICCO MODO 102 3-12M,26.250
8003670569916,18571,CHICCO MODO 102 3-12M,26.250
18580,18580,CHICCO ANATOMIC POTTY HYGEINE SAFE,24.150
18595,18595,BOREAL HAIR BR MAXI ROLL 16R WOOD 597,33.600
18604,18604,"GENT SCRUB MILK & OAT ANTI-STRESS, 20ML",6.300
83800002818,18604,"GENT SCRUB MILK & OAT ANTI-STRESS, 20ML",6.300
18609,18609,"PEACH KERNEL AND WALNUT EXFOLIATING MASQUE, 20 ML",6.300
83800004560,18609,"PEACH KERNEL AND WALNUT EXFOLIATING MASQUE, 20 ML",6.300
21765,21765,DURACELL PLAS AA MN 1500 4+2 FREE,15.750
21825,21825,"HYPERIUM 1MG TAB, 30's",54.100
21835,21835,"SEBMED HAIR CONDITIONER, 200ML",31.500
4103040159779,21835,"SEBMED HAIR CONDITIONER, 200ML",31.500
21836,21836,"PARACHUTE EXTRA MOISTURIZING CREAM, 175 ML 5032",10.500
21858,21858,"LIDAPRIM ORAL SUSP, 100 ML",30.950
330725,21858,"LIDAPRIM ORAL SUSP, 100 ML",30.950
317095,21858,"LIDAPRIM ORAL SUSP, 100 ML",30.950
21875,21875,HEALTHY SUPER BANDAGE 5CMX3.6M,2.000
21879,21879,"ELVIVE MASK NUTRILIUM, 200ML 55173",34.650
3600520436623,21879,"ELVIVE MASK NUTRILIUM, 200ML 55173",34.650
21880,21880,"ELVIVE UV FILTER CLR VIVE, 200ML 55186",34.650
3600520434926,21880,"ELVIVE UV FILTER CLR VIVE, 200ML 55186",34.650
21883,21883,"DERMO WRINKLE DECREASE CON, 30ML",60.900
21893,21893,"CARE FREE ORIGINAL 31447, 34 ' S",26.250
329218,21893,"CARE FREE ORIGINAL 31447, 34 ' S",26.250
8002110312334,21893,"CARE FREE ORIGINAL 31447, 34 ' S",26.250
21898,21898,"DOMPY 0.1% ORAL SUSP, 200ML",11.550
310354,21898,"DOMPY 0.1% ORAL SUSP, 200ML",11.550
314026,21898,"DOMPY 0.1% ORAL SUSP, 200ML",11.550
315236,21898,"DOMPY 0.1% ORAL SUSP, 200ML",11.550
3574660415902,25632,"ROC HYDRA+ COMBINATION SKIN CREAM, 40ML 31655",93.450
25634,25634,ROC ENYDRIAL BODY LOTION 200ML 31649,95.550
3574660195231,25634,ROC ENYDRIAL BODY LOTION 200ML 31649,95.550
25635,25635,"ROC PURIF-AC FAST ACTION GEL, 15ML 31668",94.500
25660,25660,"CITALOGEN 40 MG TAB, 30 'S",137.900
6281080002595,25660,"CITALOGEN 40 MG TAB, 30 'S",137.900
25663,25663,"GILLETTE M3 POWER MACH3 BLADES, 4's  32610",75.020
3014260324841,25663,"GILLETTE M3 POWER MACH3 BLADES, 4's  32610",75.020
25664,25664,GILLETTE M3 POWER MACH3 1UP RAZOR,58.800
300524,25664,GILLETTE M3 POWER MACH3 1UP RAZOR,58.800
3014260324827,25664,GILLETTE M3 POWER MACH3 1UP RAZOR,58.800
7702018700011,25664,GILLETTE M3 POWER MACH3 1UP RAZOR,58.800
25671,25671,GERBER SOFT CENTER PACIFIER W/COVER,10.500
25674,25674,GERBER COMB&BRUSH SET,7.350
25675,25675,GERBER COOL RING SOOTHER,8.400
25687,25687,"COLGATE FRESH CONFIDENCE YELLOW TOOTH PASTE, 50 ML",4.200
6281001110026,25687,"COLGATE FRESH CONFIDENCE YELLOW TOOTH PASTE, 50 ML",4.200
25689,25689," COLGATE T/P COL ADV. WHITENING, 125 ML20007 ",13.570
6281001111016,25689," COLGATE T/P COL ADV. WHITENING, 125 ML20007 ",13.570
25713,25713,ENERGIZER E92 BP2 AAA SIZE MAX/GLX 132,8.400
25714,25714,ENERGIZER E92 BP4 AAA SIZE MAX/GLX 133,15.750
25716,25716,ENERGIZER E95 BP2 D-SIZE MAX/GLX 135,14.700
25733,25733,SCHICK QUATTRO MIDNIGHT 1-UP,23.100
319277,25787,"NATURAL WHITE REGULAR TOOTH PASTE, 100 ML",18.900
25787,25787,"NATURAL WHITE REGULAR TOOTH PASTE, 100 ML",18.900
25788,25788,"NATURAL WHITE ORIGINAL TOOTH PASTE, 50ML",12.600
25789,25789,"NATURAL WHITE B.H.F TOOTH PASTE NATURAL, 125 ML",24.150
25790,25790,"B.H.FORMULA ACTIVE10  TOOTH PASTE, 125 ML",31.500
25791,25791,"B.H.FORMULA ACTIVE10 SENSITVE TOOTH PASTE, 125 ML",31.500
25803,25803,"SENSIAL MOISTURISING BODY MILK, 200ML  115",145.950
5201048290063,25803,"SENSIAL MOISTURISING BODY MILK, 200ML  115",145.950
25822,25822,SHOEIB BROW COMB IN BLACK/HANDL 707,15.750
25823,25823,SHOEIB APPLICATOR BRUSHES 708,12.600
4007445257088,25823,SHOEIB APPLICATOR BRUSHES 708,12.600
25828,25828,BIRGIT HAIR COMB IN BLACK 308,10.500
4007445203085,25828,BIRGIT HAIR COMB IN BLACK 308,10.500
25829,25829,BIRGIT HAIR COMB IN BLACK 309,12.600
4007445203092,25829,BIRGIT HAIR COMB IN BLACK 309,12.600
25830,25830,"ATROVENT 250 MCG / 2 ML AMP, 20 'S",33.750
4048846000361,25830,"ATROVENT 250 MCG / 2 ML AMP, 20 'S",33.750
3704367094777,25830,"ATROVENT 250 MCG / 2 ML AMP, 20 'S",33.750
25831,25831,"CERELAC WHEAT AND MILK, HONEY AND FRUIT PIECES, 40",18.900
6281019002252,25831,"CERELAC WHEAT AND MILK, HONEY AND FRUIT PIECES, 40",18.900
25832,25832,"CERELAC WHEAT AND DATE PIECES, 400GM 61675",24.150
7613033432880,25832,"CERELAC WHEAT AND DATE PIECES, 400GM 61675",24.150
7613034981288,25832,"CERELAC WHEAT AND DATE PIECES, 400GM 61675",24.150
6281019002269,25832,"CERELAC WHEAT AND DATE PIECES, 400GM 61675",24.150
6281019002764,25832,"CERELAC WHEAT AND DATE PIECES, 400GM 61675",24.150
25835,25835,RECITAL PREFERENCE  6.1  55459,45.150
3600520676074,25835,RECITAL PREFERENCE  6.1  55459,45.150
25873,25873,STEEL&STEEL BARBER 5.5 SCISSOR 77,12.600
25874,25874,RUBY BATH RUBEY PAD NO-1 401,8.400
25876,25876,COTTON BUDS NO-GP 103P 100423,5.000
4711791000235,25876,COTTON BUDS NO-GP 103P 100423,5.000
25887,25887,"ELVIVE SH P/C ANTI/DAND GREA, 400ML",26.250
3600520837819,25887,"ELVIVE SH P/C ANTI/DAND GREA, 400ML",26.250
25888,25888,"ELVIVE SH P/C ANTI/DAND 2IN1, 400ML",26.250
3600520837864,25888,"ELVIVE SH P/C ANTI/DAND 2IN1, 400ML",26.250
25894,25894,"CREST WHITE EXPRESSION EXOTIC TOOTH PAST50ML, 6'S",5.250
25895,25895,"CREST WHITE EXPRESSION EXOTIC TOOTH PAST 125ML, 6'S",9.450
25901,25901,"DOVE SHAMPO DRY/DAMG HAIR, 700ML",28.350
25902,25902,EAR STUDDS 050013,5.250
25907,25907,I.V. INFUSION SET 030004,3.000
25912,25912,"J&J C&C FAIRNESS FACIAL WASH, 60ML",8.400
88531656,25912,"J&J C&C FAIRNESS FACIAL WASH, 60ML",8.400
25915,25915,PLASTIC BOTTLE OINTMENT 25G,1.000
25869,25869,NAIL CLIPPER 777 BABY GOLD 109,6.300
4711791000365,25869,NAIL CLIPPER 777 BABY GOLD 109,6.300
25872,25872,NAIL CLIPPER FULL GOLD 38,25.200
25877,25877,COTTON BUDS NO-GP 150P,5.000
25879,25879,COTTON BUDS NO-GP 300DO 428,6.000
279220,25882,SAMSUNG PROBE COVER FOR SET 200,20.000
25882,25882,SAMSUNG PROBE COVER FOR SET 200,20.000
25883,25883,DE MICROERM ABRASION KIT L'OREAL,74.550
25890,25890,"PIGEON BABY WIPES  LID-FRAGRANCE SHEET, 80's 289",21.690
4902508117647,25890,"PIGEON BABY WIPES  LID-FRAGRANCE SHEET, 80's 289",21.690
25892,25892,CREST TOOTH PASTE CAVITY PROTECTION MOUNT 6X125 ML,5.250
25899,25899,"CLOSE UP CRYSTAL ULTRA WHITENING TOOTH PASTE, 125 ",10.500
6281006412422,25899,"CLOSE UP CRYSTAL ULTRA WHITENING TOOTH PASTE, 125 ",10.500
25900,25900,"SIGNAL CAVITY FIGHTER APPLE, 120ML 202932",9.450
6281006412545,25900,"SIGNAL CAVITY FIGHTER APPLE, 120ML 202932",9.450
25905,25905,WALKING STICK CHANE LK3013 MADN 050075,25.000
25911,25911,"J&J C&C BLACKHEAD CLEARING B, 75G 31060",5.250
6291100760510,25911,"J&J C&C BLACKHEAD CLEARING B, 75G 31060",5.250
25916,25916,PLASTIC BOTTLE OINTMENT 50G,1.000
25918,25918,PLASTIC BOTTLE OINTMENT 120G,1.000
